algorithm,batch,build,candidates,count,dataset,distcomps,epsilon,indexsize,k-nn,largeepsilon,parameters,qps,queriessize,rel
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.99476,720176.0,0.98095,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 600)",217.78075603366557,3306.8853883888246,1.0011524620284862
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.9972899999999999,720176.0,0.98727,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 800)",162.6987180650394,4426.43930182724,1.0007712689910426
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.9392799999999999,572568.0,0.90472,0.9999100000000001,"faiss ({'M': 8, 'efConstruction': 500}, ef: 800)",262.7163423295592,2179.4152389719006,1.0078318492519456
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.39875,646320.0,0.37142,0.71088,"faiss ({'M': 16, 'efConstruction': 500}, ef: 10)",5202.176222419705,124.2403125858307,1.123434242544034
hnsw(faiss),False,3362.593006134033,10.0,10,glove-100-angular,0.0,0.53067,609320.0,0.49698000000000003,0.82164,"faiss ({'M': 12, 'efConstruction': 500}, ef: 20)",4495.699276024075,135.53397649383547,1.0880590944236335
hnsw(faiss),False,3362.593006134033,10.0,10,glove-100-angular,0.0,0.8603999999999999,609320.0,0.82101,0.99658,"faiss ({'M': 12, 'efConstruction': 500}, ef: 120)",1382.806753146597,440.6400233535767,1.0161685368234246
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.16951,536624.0,0.15819,0.33175,"faiss ({'M': 4, 'efConstruction': 500}, ef: 20)",6490.8728136482305,82.6736273235321,1.3262476394862222
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.41361,536624.0,0.38599,0.64998,"faiss ({'M': 4, 'efConstruction': 500}, ef: 80)",3169.723041150739,169.29681017341616,1.1677925789792263
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.71445,536624.0,0.67272,0.9369999999999999,"faiss ({'M': 4, 'efConstruction': 500}, ef: 400)",715.6278152662719,749.8646482883454,1.051277737506255
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.77159,536624.0,0.7271799999999999,0.96987,"faiss ({'M': 4, 'efConstruction': 500}, ef: 600)",468.367810701105,1145.7320245742796,1.036255269686094
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.7539,646320.0,0.7117600000000001,0.9767699999999999,"faiss ({'M': 16, 'efConstruction': 500}, ef: 40)",2502.327043207176,258.2875814552307,1.0309667549855075
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.9881399999999999,646320.0,0.96822,1.0,"faiss ({'M': 16, 'efConstruction': 500}, ef: 800)",176.1588895472972,3668.960457578659,1.0019847322093438
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.2823,536624.0,0.26366999999999996,0.49248000000000003,"faiss ({'M': 4, 'efConstruction': 500}, ef: 40)",4807.8004978475365,111.61528025970458,1.2409209214628978
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.9880599999999999,720176.0,0.9674699999999999,1.0,"faiss ({'M': 24, 'efConstruction': 500}, ef: 400)",321.98717616648327,2236.660504850769,1.001898074295769
hnsw(faiss),False,3362.593006134033,10.0,10,glove-100-angular,0.0,0.94604,609320.0,0.91341,0.9999399999999999,"faiss ({'M': 12, 'efConstruction': 500}, ef: 400)",449.3566111470781,1355.9831654520035,1.0064287434204604
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.5941,536624.0,0.55751,0.83911,"faiss ({'M': 4, 'efConstruction': 500}, ef: 200)",1459.2590757665878,367.73730512390136,1.0905772542417795
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.57633,572568.0,0.54198,0.8354900000000001,"faiss ({'M': 8, 'efConstruction': 500}, ef: 40)",3558.561627419131,160.89871693897248,1.0843022466283572
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.8957,720176.0,0.85666,0.9997400000000001,"faiss ({'M': 24, 'efConstruction': 500}, ef: 80)",1300.5820845802673,553.7336001613617,1.0105503973105736
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.46502,720176.0,0.43301,0.80916,"faiss ({'M': 24, 'efConstruction': 500}, ef: 10)",4740.18085745397,151.93006799888613,1.0906781484014871
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.7158100000000001,572568.0,0.67683,0.9402100000000001,"faiss ({'M': 8, 'efConstruction': 500}, ef: 80)",2230.1913912131513,256.734916230011,1.0460246228116186
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.8084199999999999,720176.0,0.76483,0.9950699999999999,"faiss ({'M': 24, 'efConstruction': 500}, ef: 40)",2166.3654256196655,332.4351429740905,1.020804336216228
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.59975,646320.0,0.56136,0.89365,"faiss ({'M': 16, 'efConstruction': 500}, ef: 20)",3779.3795274478043,171.01219798278808,1.0626822581607929
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.9345800000000001,646320.0,0.89922,0.99997,"faiss ({'M': 16, 'efConstruction': 500}, ef: 200)",686.560652296,941.388059217453,1.0072014262175715
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.4084,572568.0,0.38157,0.67016,"faiss ({'M': 8, 'efConstruction': 500}, ef: 20)",5125.700088843917,111.70532611656189,1.1478012837156697
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.8556699999999999,646320.0,0.8153600000000001,0.9974299999999999,"faiss ({'M': 16, 'efConstruction': 500}, ef: 80)",1490.1180607373433,433.7374447231293,1.0159983045493255
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.77884,572568.0,0.73895,0.97188,"faiss ({'M': 8, 'efConstruction': 500}, ef: 120)",1627.8577136583042,351.7309868030548,1.031999440517568
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.80421,536624.0,0.75878,0.98424,"faiss ({'M': 4, 'efConstruction': 500}, ef: 800)",341.4391661373685,1571.6533228179933,1.02871403353791
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.08544,536624.0,0.07975,0.18885000000000002,"faiss ({'M': 4, 'efConstruction': 500}, ef: 10)",7907.8025349514055,67.86006575508118,1.4245120394211725
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.24089,572568.0,0.22488999999999998,0.46308,"faiss ({'M': 8, 'efConstruction': 500}, ef: 10)",6703.62181910707,85.41173942241669,1.23569639431601
hnsw(faiss),False,1730.7630679607391,10.0,10,glove-100-angular,0.0,0.49379,536624.0,0.46253,0.73749,"faiss ({'M': 4, 'efConstruction': 500}, ef: 120)",2368.138436510683,226.60161742515564,1.1302301146884761
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.92463,572568.0,0.8886499999999999,0.99978,"faiss ({'M': 8, 'efConstruction': 500}, ef: 600)",354.9814544943078,1612.9518676282883,1.009301760246358
hnsw(faiss),False,5811.8405418396,10.0,10,glove-100-angular,0.0,0.93073,720176.0,0.89444,0.99997,"faiss ({'M': 24, 'efConstruction': 500}, ef: 120)",944.2641327341931,762.6849046089171,1.00713813219034
hnsw(faiss),False,3983.7303519248962,10.0,10,glove-100-angular,0.0,0.8960000000000001,646320.0,0.85749,0.9996,"faiss ({'M': 16, 'efConstruction': 500}, ef: 120)",1084.664243684099,595.8710299186707,1.0112225238431467
hnsw(faiss),False,3362.593006134033,10.0,10,glove-100-angular,0.0,0.33195,609320.0,0.30973,0.60926,"faiss ({'M': 12, 'efConstruction': 500}, ef: 10)",6060.528646710082,100.53908421516418,1.164513836311414
hnsw(faiss),False,3362.593006134033,10.0,10,glove-100-angular,0.0,0.90432,609320.0,0.8670899999999999,0.9994999999999999,"faiss ({'M': 12, 'efConstruction': 500}, ef: 200)",891.8407988613333,683.2161085004807,1.0107726845772533
hnsw(faiss),False,2608.012042760849,10.0,10,glove-100-angular,0.0,0.89986,572568.0,0.8624,0.99853,"faiss ({'M': 8, 'efConstruction': 500}, ef: 400)",505.32091220704797,1133.0779830568313,1.0121908600557292
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.97181,2936120.0,0.9447300000000001,0.9998900000000001,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=32.00)",82.59305060809078,35549.23784002209,1.003732047372412
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.75413,1220776.0,0.7081299999999999,0.98712,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=64.00)",177.44365095943604,6879.795323187256,1.0331312014015481
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.9057000000000001,2936120.0,0.8684,0.99877,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=8.00)",240.76102061956624,12195.163454799653,1.0105703985565777
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.9615199999999999,1936984.0,0.93123,0.99992,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=64.00)",97.13848967512033,19940.43768312893,1.005069941591077
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.94389,2936120.0,0.9106099999999999,0.99954,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=16.00)",145.09168441443376,20236.307903169632,1.0065084118594418
pynndescent,False,6611.3504848480225,10.0,10,glove-100-angular,0.0,0.9441599999999999,6240264.0,0.9120900000000001,0.9999399999999999,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=8.00)",168.0114634316867,37141.89420495873,1.0062896487210573
pynndescent,False,6611.3504848480225,10.0,10,glove-100-angular,0.0,0.79453,6240264.0,0.7531399999999999,0.97696,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=1.00)",631.7555876531612,9877.655412880897,1.0262732736353144
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.36071,1220776.0,0.33551000000000003,0.67134,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=2.00)",771.093891875175,1583.174257847214,1.1297169890304393
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.8544,2936120.0,0.8144199999999999,0.99306,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=4.00)",362.89565207332294,8090.810631720542,1.0170538112226328
pynndescent,False,6611.3504848480225,10.0,10,glove-100-angular,0.0,0.8556100000000001,6240264.0,0.81648,0.99307,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=2.00)",431.8781741234183,14449.1302730587,1.0170533099258643
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.6833,1220776.0,0.63872,0.9669700000000001,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=32.00)",305.4967430354868,3996.0360554750446,1.0448001077122606
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.71594,2936120.0,0.6747,0.9432,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=1.00)",483.2230971733382,6076.11684370041,1.0401206327950165
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.8870799999999999,1936984.0,0.84895,0.9981,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=16.00)",294.03266590933157,6587.649008349609,1.0132724177512165
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.85024,1441516.0,0.80799,0.99665,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=32.00)",260.63808851018194,5530.718891623879,1.0188614699954672
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.7923600000000001,2936120.0,0.75069,0.9785299999999999,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=2.00)",423.27749294341396,6936.631521753311,1.0262184234309595
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.69881,1936984.0,0.6585099999999999,0.9423400000000001,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=2.00)",652.8029098020326,2967.1804014896397,1.0427587478449765
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.72523,1441516.0,0.68224,0.96433,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=8.00)",581.9719785955841,2476.950872237301,1.03832551417611
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.77387,1936984.0,0.7321500000000001,0.97608,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=4.00)",540.8419135152529,3581.4236130672457,1.0295410170114723
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.9294,1936984.0,0.89405,0.99938,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=32.00)",173.58073231622782,11158.980459140015,1.0084940026975067
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.52413,1220776.0,0.48685999999999996,0.8631500000000001,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=8.00)",518.0396070007052,2356.5302411294933,1.0780999710477401
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.28759,1220776.0,0.26848,0.55974,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=1.00)",850.4866117885041,1435.385323036194,1.1616714929786895
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.83499,1936984.0,0.79481,0.99223,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=8.00)",481.52313579671926,4022.6187611839296,1.0202103924681807
pynndescent,False,1075.9874680042267,10.0,10,glove-100-angular,0.0,0.6129,1936984.0,0.57546,0.88567,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=40, queue_size=1.00)",762.3897948089525,2540.6740924245837,1.0607967054013987
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.89743,1441516.0,0.8578300000000001,0.9989399999999999,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=64.00)",139.70717380314622,10318.124408064841,1.0128817539617219
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.44234,1220776.0,0.41079999999999994,0.77611,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=4.00)",646.1444854286647,1889.3235607978822,1.10133795387737
pynndescent,False,236.25024461746216,10.0,10,glove-100-angular,0.0,0.6080300000000001,1220776.0,0.5665600000000001,0.9272600000000001,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=40, queue_size=16.00)",382.434159234899,3192.120710247993,1.0592403084536082
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.47368,1441516.0,0.44301,0.77396,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=1.00)",847.9429301776886,1700.015353271389,1.0971951389578243
pynndescent,False,2863.0625014305115,10.0,10,glove-100-angular,0.0,0.9878899999999999,2936120.0,0.96865,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=40, queue_size=64.00)",44.531886054964076,65932.98106386185,1.0020216720363637
pynndescent,False,6611.3504848480225,10.0,10,glove-100-angular,0.0,0.90514,6240264.0,0.8689500000000001,0.9983599999999999,"PyNNDescent(n_neighbors=80, n_trees=8, leaf_size=40, queue_size=4.00)",275.04136879098866,22688.456021836282,1.0105753712634542
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.56609,1441516.0,0.52849,0.8631,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=2.00)",743.4990998711397,1938.8268260847092,1.0714125761166655
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.79218,1441516.0,0.749,0.9865299999999999,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=16.00)",438.5684848874963,3286.8663610651015,1.027166356061147
pynndescent,False,454.4690957069397,10.0,10,glove-100-angular,0.0,0.6515,1441516.0,0.61012,0.9268599999999999,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=40, queue_size=4.00)",629.5683740502259,2289.6893481580737,1.05195371366135
flann,False,561.3241999149323,100.0,100,glove-100-angular,0.0,0.087574,765512.0,0.08223599999999999,0.17475100000000002,FLANN(target_precision=0.200000),2277.2506444684304,336.1562337722778,1.3812562675386126
flann,False,1337.0943658351898,100.0,100,glove-100-angular,0.0,0.48797199999999996,621916.0,0.44963200000000003,0.9069429999999999,FLANN(target_precision=0.700000),511.83953155897177,1215.060505595875,1.0652794844888005
flann,False,6336.073848247528,100.0,100,glove-100-angular,0.0,0.903697,621272.0,0.843394,0.9999330000000001,FLANN(target_precision=0.950000),45.744797336159195,13581.260300150298,1.0089837671672497
flann,False,1901.9148983955383,100.0,100,glove-100-angular,0.0,0.6171329999999999,622228.0,0.568233,0.988115,FLANN(target_precision=0.800000),275.114682334412,2261.70408180418,1.0410641884524439
flann,False,775.7952768802643,100.0,100,glove-100-angular,0.0,0.241111,782548.0,0.224784,0.49463999999999997,FLANN(target_precision=0.500000),1503.3534107627283,520.5349549863815,1.1641103843810976
flann,False,4759.250312805176,100.0,100,glove-100-angular,0.0,0.7743819999999999,611756.0,0.715513,0.999881,FLANN(target_precision=0.900000),117.27231263760498,5216.5424748674395,1.0206901918871425
faiss-ivf,False,553.4035937786102,100.0,100,glove-100-angular,9044.1237,0.43301,655592.0,0.400245,0.7865009999999999,"FaissIVF(n_list=8192, n_probe=5)",1688.8467088096124,388.1891687269211,1.0892143061316464
faiss-ivf,False,8.6273934841156,100.0,100,glove-100-angular,109383.3608,0.950099,636708.0,0.897107,1.0,"FaissIVF(n_list=512, n_probe=50)",183.9936099799183,3460.489742385578,1.0065339160060076
faiss-ivf,False,237.14512991905212,100.0,100,glove-100-angular,7248.4292,0.606034,655992.0,0.557971,0.936768,"FaissIVF(n_list=4096, n_probe=10)",1953.6065579039107,335.7851136125565,1.048823129841662
faiss-ivf,False,2.323603391647339,100.0,100,glove-100-angular,1183546.0,1.0,609292.0,1.0,1.0,"FaissIVF(n_list=32, n_probe=100)",17.24908592742215,35323.14712580586,0.9999999999928812
faiss-ivf,False,2.581080198287964,100.0,100,glove-100-angular,951777.776,0.9999899999999999,626136.0,0.9998090000000001,1.0,"FaissIVF(n_list=64, n_probe=50)",22.086305718806116,28349.51249754982,1.0000924326503489
faiss-ivf,False,553.4035937786102,100.0,100,glove-100-angular,22571.7339,0.8285330000000001,655592.0,0.7704949999999999,0.999996,"FaissIVF(n_list=8192, n_probe=100)",768.508841599399,853.0702114442826,1.0169153844972976
faiss-ivf,False,22.214042901992798,100.0,100,glove-100-angular,13288.7886,0.7324200000000001,638240.0,0.6755530000000001,0.9910030000000001,"FaissIVF(n_list=1024, n_probe=10)",1158.5977133137592,550.872828994751,1.0298368080221356
faiss-ivf,False,3.0567638874053955,100.0,100,glove-100-angular,458453.8901,0.998974,607404.0,0.985122,1.0,"FaissIVF(n_list=128, n_probe=50)",46.065775032625474,13185.580825891113,1.0013580690495487
faiss-ivf,False,4.596383810043335,100.0,100,glove-100-angular,24887.922,0.7541800000000001,632388.0,0.697667,0.992165,"FaissIVF(n_list=256, n_probe=5)",707.0124993919021,894.4509475347519,1.0281495780406693
faiss-ivf,False,2.323603391647339,100.0,100,glove-100-angular,1183546.0,1.0,609292.0,1.0,1.0,"FaissIVF(n_list=32, n_probe=50)",17.8742069048451,34087.77817352228,0.9999999999907303
faiss-ivf,False,4.596383810043335,100.0,100,glove-100-angular,448367.1071,0.999877,632388.0,0.989884,1.0,"FaissIVF(n_list=256, n_probe=100)",45.90716491504853,13775.366027726555,1.0010087138033548
faiss-ivf,False,2.323603391647339,100.0,100,glove-100-angular,395743.1182,0.987172,609292.0,0.949739,0.9999769999999999,"FaissIVF(n_list=32, n_probe=10)",54.25399022369976,11230.362918704606,1.0038107433509245
